business_name;category;subcategory;city;province;region;address;website;email;phone;instagram_username;instagram_url;facebook_url;contact_name;source;source_url;provenienza;data_quality;score;priority;notes;found_at;osm_id
Ambulatorio Tre Fontane;Veterinari;;Roma;RM;Lazio;Via Andrea Solario 70, 00142;;;+39 065943123;;;;Dott. Chiara Martellucci;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/8978217175;automatica;62;54;C;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T11:48:47Z;8978217175
Ambulatorio veterinario – Dr. Fantozzi;Veterinari;;Roma;RM;Lazio;Via Tagaste 115, 00121;;;+39 065615301;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/9602488632;automatica;54;48;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T11:48:47Z;9602488632
Policlinico Veterinario Gregorio VII - Gruppo Ca' Zampa;Veterinari;;Roma;RM;Lazio;Via della Vignaccia 151, 00163;;;+39 390666081;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/13304592202;automatica;54;48;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T11:48:47Z;13304592202
Clinica veterinaria Destrero;Veterinari;;Roma;RM;Lazio;Via Filippo Bottazzi 9;;;+39 0653273186;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/7935036310;automatica;54;48;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T11:48:47Z;7935036310
Centro Veterinario Cristoforo Colombo;Veterinari;;Roma;RM;Lazio;Via Cristoforo Colombo 193/c, 00147;;;+39 065126609;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/7112114382;automatica;54;48;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T11:48:47Z;7112114382
Villa Flaviana;Veterinari;;Roma;RM;Lazio;Viale Antonio Ciamarra 97, 00173;;;+39 0696040881;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/5028815021;automatica;54;48;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T11:48:47Z;5028815021
Arca;Veterinari;;Roma;RM;Lazio;Via di Giardinetti 189, 00133;;;+39 0664835082;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/8668773302;automatica;54;48;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T11:48:47Z;8668773302
Ambulatorio Veterinario Labaro;Veterinari;;Roma;RM;Lazio;;;;+39 063321246;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/4712126503;automatica;46;40;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T11:48:47Z;4712126503
Veterinaria Appia 24 Ore;Veterinari;;Roma;RM;Lazio;Via al Quarto Miglio 13, 00178;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/9201854789;automatica;46;36;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T11:48:47Z;9201854789
Diagnostica Veterinaria;Veterinari;;Roma;RM;Lazio;Via Attilio Friggeri 120;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/3678013714;automatica;46;36;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T11:48:47Z;3678013714
Veterinario;Veterinari;;Roma;RM;Lazio;Via di Santa Maria Maggiore 118, 00184;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/1428103906;automatica;46;36;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T11:48:47Z;1428103906
Dottor Alessandro Criniti;Veterinari;;Roma;RM;Lazio;Piazza Giovanni da Verrazzano 40, 00154;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/2401416525;automatica;46;36;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T11:48:47Z;2401416525
Dr. Fabrizio Ragazzini;Veterinari;;Roma;RM;Lazio;Via Tronto 27, 00198;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/3661058221;automatica;46;36;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T11:48:47Z;3661058221
G. Grossi;Veterinari;;Roma;RM;Lazio;Via Alfredo Panzini 39;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/4217006476;automatica;46;36;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T11:48:47Z;4217006476
Ambulatorio Veterinario Dottor Vinicio Bonifazi;Veterinari;;Roma;RM;Lazio;Via Pietro Marchisio 125, 00173;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/4946951459;automatica;46;36;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T11:48:47Z;4946951459
Dr Tullio De Rose;Veterinari;;Roma;RM;Lazio;Via Collatina 295;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/11591932241;automatica;46;36;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T11:48:47Z;11591932241
Omniavet 24h;Veterinari;;Roma;RM;Lazio;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/1772546503;automatica;38;28;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T11:48:47Z;1772546503
Clinica Veterinaria NSL;Veterinari;;Roma;RM;Lazio;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/8662350491;automatica;38;28;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T11:48:47Z;8662350491
SOS veterinaria;Veterinari;;Roma;RM;Lazio;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/4477441733;automatica;38;28;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T11:48:47Z;4477441733
Clinica Veterinaria;Veterinari;;Roma;RM;Lazio;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/1392777317;automatica;38;28;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T11:48:47Z;1392777317
Veterinaria Clodio;Veterinari;;Roma;RM;Lazio;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/610302267;automatica;38;28;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T11:48:47Z;610302267
Dott. Ciotti;Veterinari;;Roma;RM;Lazio;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/3006491898;automatica;38;28;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T11:48:47Z;3006491898
Clinica Veterinaria Aniene;Veterinari;;Roma;RM;Lazio;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/5516736848;automatica;38;28;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T11:48:47Z;5516736848
ProVet;Veterinari;;Roma;RM;Lazio;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/5779783492;automatica;38;28;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T11:48:47Z;5779783492
Dott.ssa Virginia Poggi - Veterinario a domicilio;Veterinari;"Veterinario a domicilio: visite, prelievi, terapie, vaccinazioni, certificati; area Tivoli-Roma";Tivoli;RM;Lazio;Tivoli (servizio a domicilio: Roma, Guidonia, Castel Madama, Mentana, Vicovaro, Gallicano, Zagarolo, Palestrina, San Cesareo, Palombara Sabina, Marcellina);;dott.ssa.poggi@gmail.com;+39 3289083058;;;;Dott.ssa Virginia Poggi;VeterinarioVicinoAMe;https://veterinariovicinoame.it/ambulatorio/veterinario-a-domicilio-tivoli-poggi/;manuale;77;71;B;Servizio a domicilio molto recensito: ottimo modello per partnership su follow-up cure.;;
Clinica Veterinaria;Veterinari;;Viterbo;VT;Lazio;Via Francesco Baracca 43;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/13240574325;automatica;46;36;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-05T02:18:04Z;13240574325
Clinica veterinaria Albaro;Veterinari;;Genova;GE;Liguria;Via Montallegro 26 rosso;https://www.clinicavetalbaro.it;info@clinicavetalbaro.it;+39 0103620532;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/4682022248;automatica;69;76;B;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T12:50:49Z;4682022248
Studio Veterinario Dottor Ansaldo Luca;Veterinari;;Genova;GE;Liguria;Piazza Gaetano Alimonda 14 rosso, 16129;https://www.studioveterinarioansaldo.com/;;+39 0103620744;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/1475150372;automatica;62;62;C;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T12:50:49Z;1475150372
Studio Veterinario Dottoressa Sorrenti Loredana;Veterinari;;Genova;GE;Liguria;Via Bobbio 102 rosso;https://www.veterinariasorrenti.it;;+39 010811620;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/5302254640;automatica;62;62;C;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T12:50:49Z;5302254640
Studio Veterinario Priaruggia;Veterinari;;Genova;GE;Liguria;Via Gabriele Rossetti 110 rosso;https://www.studioveterinariopriaruggia.it/;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/4029454583;automatica;54;50;C;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T12:50:49Z;4029454583
Studio Veterinario Associato;Veterinari;;Genova;GE;Liguria;Via Quinto 8 rosso;https://www.studioveterinarioassociato.it;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/4028636105;automatica;54;50;C;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T12:50:49Z;4028636105
Poliambulatorio Veterinario Dr. Danovaro Paolo;Veterinari;;Genova;GE;Liguria;;;;+39 010211520;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/11355670104;automatica;46;40;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T12:50:49Z;11355670104
Studio veterinario CR;Veterinari;;Genova;GE;Liguria;Via Fieschi 142 rosso;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/1972424244;automatica;46;36;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T12:50:49Z;1972424244
Centro Veterario Genovese;Veterinari;;Genova;GE;Liguria;Corso Carbonara 32 rosso;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/6287208956;automatica;46;36;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T12:50:49Z;6287208956
Studio Veterinario Le Mura;Veterinari;;Genova;GE;Liguria;Via Milazzo 1a;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/3824280584;automatica;46;36;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T12:50:49Z;3824280584
Centro Veterinario Animal Assistance;Veterinari;;Genova;GE;Liguria;Via della Libertà 2a;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/524074372;automatica;46;36;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T12:50:49Z;524074372
Studio Veterinario Roberto Lupo;Veterinari;;Genova;GE;Liguria;Via Raffaele Pratolongo 20 rosso;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/9044840632;automatica;46;36;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T12:50:49Z;9044840632
Studio Veterinario Dott.a Paola Amato;Veterinari;;Genova;GE;Liguria;Via Piacenza 178 rosso;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/1781380947;automatica;46;36;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T12:50:49Z;1781380947
Studio Veterinario S. Eusebio;Veterinari;;Genova;GE;Liguria;Via Mogadiscio 53 rosso;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/924292332;automatica;46;36;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T12:50:49Z;924292332
dott. Giovanni Capone;Veterinari;;Genova;GE;Liguria;;;;;;;;dott. Giovanni Capone;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/11556367133;automatica;46;34;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T12:50:49Z;11556367133
Studio Veterinario Dott. Enrico Tuo;Veterinari;;Genova;GE;Liguria;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/1483918554;automatica;38;28;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T12:50:49Z;1483918554
Studio Veterinario San Rocco;Veterinari;;Genova;GE;Liguria;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/1679689681;automatica;38;28;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T12:50:49Z;1679689681
Dott. Verner Aldo;Veterinari;;Genova;GE;Liguria;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/1133680549;automatica;38;28;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T12:50:49Z;1133680549
Studio Veterinario Dott. Maria Cristina Capitanio;Veterinari;;Genova;GE;Liguria;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/507289703;automatica;38;28;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T12:50:49Z;507289703
Studio Veterinario Castelletto;Veterinari;;Genova;GE;Liguria;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/912018255;automatica;38;28;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T12:50:49Z;912018255
Clinica veterinaria Foce;Veterinari;;Genova;GE;Liguria;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/904089879;automatica;38;28;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T12:50:49Z;904089879
Studio veterinario;Veterinari;;Genova;GE;Liguria;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/4222211606;automatica;38;28;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T12:50:49Z;4222211606
Studio Veterinario Dott. Bontempi;Veterinari;;Genova;GE;Liguria;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/1534061707;automatica;38;28;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T12:50:49Z;1534061707
Ambulatorio veterinario Marassi;Veterinari;;Genova;GE;Liguria;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/383201300;automatica;38;28;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T12:50:49Z;383201300
Dott. Barbara Rigamonti;Veterinari;;Genova;GE;Liguria;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/3802079621;automatica;38;28;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T12:50:49Z;3802079621
Clinica Veterinaria San Martino;Veterinari;;Genova;GE;Liguria;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/1588512454;automatica;38;28;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T12:50:49Z;1588512454
Studio Veterinario Marina Franchi;Veterinari;;Genova;GE;Liguria;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/969007688;automatica;38;28;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T12:50:49Z;969007688
Studio Veterinario Mingardi;Veterinari;;Genova;GE;Liguria;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/5290040459;automatica;38;28;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T12:50:49Z;5290040459
Dottor Danilo Canepa;Veterinari;;Genova;GE;Liguria;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/9434227608;automatica;38;28;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T12:50:49Z;9434227608
Clinica Veterinaria Letimbro;Veterinari;;Savona;SV;Liguria;Via Eroine della Resistenza;;;+39 019880077;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/5215734990;automatica;54;48;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-05T09:45:03Z;5215734990
Centro Veterinario Carnovali;Veterinari;;Bergamo;BG;Lombardia;Via dei Carpinoni 4, 24126;;;+39 035316157;;;;Palvarini Dr. Mario e Villa Dr. Angelo;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/7401650642;automatica;62;54;C;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-02T15:52:00Z;7401650642
Animal Hospital;Veterinari;;Bergamo;BG;Lombardia;Via Alberto Pitentino;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/795326055;automatica;46;36;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-02T15:52:00Z;795326055
